,comicID,x1,x2,x3,gmmCluster,url
1267,1268,-5.5214834,8.165328,10.514918,5,"=hyperlink(""https://xkcd.com/1268/"")"
1627,1628,-4.420864,11.590087,-0.041493595,5,"=hyperlink(""https://xkcd.com/1628/"")"
1621,1622,-5.416176,6.345612,7.297756,5,"=hyperlink(""https://xkcd.com/1622/"")"
1614,1615,-5.8399787,11.691581,-1.0874815,5,"=hyperlink(""https://xkcd.com/1615/"")"
1542,1543,-3.3279788,14.618351,3.5699387,5,"=hyperlink(""https://xkcd.com/1543/"")"
1463,1464,-9.245864,9.717113,6.694837,5,"=hyperlink(""https://xkcd.com/1464/"")"
1543,1544,-12.884847,11.64602,2.2391906,5,"=hyperlink(""https://xkcd.com/1544/"")"
1544,1545,-10.286041,12.180539,12.468433,5,"=hyperlink(""https://xkcd.com/1545/"")"
1237,1238,-10.009368,14.083871,0.03552704,5,"=hyperlink(""https://xkcd.com/1238/"")"
1552,1553,-2.166767,10.082712,9.666196,5,"=hyperlink(""https://xkcd.com/1553/"")"
1452,1453,-9.291838,19.993597,5.52317,5,"=hyperlink(""https://xkcd.com/1453/"")"
1575,1576,-11.203503,14.208325,9.014063,5,"=hyperlink(""https://xkcd.com/1576/"")"
1946,1947,-13.220032,9.78763,3.6941948,5,"=hyperlink(""https://xkcd.com/1947/"")"
1905,1906,-14.555181,15.408665,-1.7565943,5,"=hyperlink(""https://xkcd.com/1906/"")"
1581,1582,-8.175871,6.5528855,4.9917026,5,"=hyperlink(""https://xkcd.com/1582/"")"
1890,1891,-6.759716,10.2379465,3.1540034,5,"=hyperlink(""https://xkcd.com/1891/"")"
1587,1588,-2.4421732,7.188493,3.2160234,5,"=hyperlink(""https://xkcd.com/1588/"")"
1593,1594,-10.034987,15.280299,6.938033,5,"=hyperlink(""https://xkcd.com/1594/"")"
1876,1877,-13.776878,10.729223,3.5390291,5,"=hyperlink(""https://xkcd.com/1877/"")"
1872,1873,-16.633884,10.470723,19.226837,5,"=hyperlink(""https://xkcd.com/1873/"")"
1866,1867,-13.174904,15.197472,18.652176,5,"=hyperlink(""https://xkcd.com/1867/"")"
1261,1262,-8.465423,16.515284,18.781502,5,"=hyperlink(""https://xkcd.com/1262/"")"
1899,1900,-7.3942056,11.287043,16.958689,5,"=hyperlink(""https://xkcd.com/1900/"")"
1489,1490,-6.5441685,14.005766,21.825428,5,"=hyperlink(""https://xkcd.com/1490/"")"
2014,2015,-11.135134,13.706761,21.105808,5,"=hyperlink(""https://xkcd.com/2015/"")"
1045,1046,-14.832544,9.924258,0.3284721,5,"=hyperlink(""https://xkcd.com/1046/"")"
428,429,-7.314455,7.1916075,6.6662335,5,"=hyperlink(""https://xkcd.com/429/"")"
156,157,-6.6753902,13.947427,12.163851,5,"=hyperlink(""https://xkcd.com/157/"")"
419,420,-13.914267,18.099922,14.268875,5,"=hyperlink(""https://xkcd.com/420/"")"
157,158,-16.806417,14.080553,16.88891,5,"=hyperlink(""https://xkcd.com/158/"")"
159,160,-14.6084585,17.279018,13.201123,5,"=hyperlink(""https://xkcd.com/160/"")"
750,751,-7.9234276,16.175728,21.038687,5,"=hyperlink(""https://xkcd.com/751/"")"
1026,1027,-3.3710544,15.4685955,14.796548,5,"=hyperlink(""https://xkcd.com/1027/"")"
410,411,-10.243831,6.1568522,9.877324,5,"=hyperlink(""https://xkcd.com/411/"")"
163,164,-15.059141,14.164848,17.354334,5,"=hyperlink(""https://xkcd.com/164/"")"
764,765,-7.471218,14.938285,7.37076,5,"=hyperlink(""https://xkcd.com/765/"")"
766,767,-9.594993,16.20577,12.463467,5,"=hyperlink(""https://xkcd.com/767/"")"
1005,1006,-16.79108,16.899258,12.391977,5,"=hyperlink(""https://xkcd.com/1006/"")"
768,769,-6.3319025,18.658367,7.973047,5,"=hyperlink(""https://xkcd.com/769/"")"
173,174,-17.77903,14.400056,14.647419,5,"=hyperlink(""https://xkcd.com/174/"")"
175,176,-14.531134,18.492931,15.477062,5,"=hyperlink(""https://xkcd.com/176/"")"
176,177,-15.612642,13.781594,14.336765,5,"=hyperlink(""https://xkcd.com/177/"")"
390,391,-10.993871,14.858895,21.877478,5,"=hyperlink(""https://xkcd.com/391/"")"
149,150,-4.722578,8.267987,6.2498174,5,"=hyperlink(""https://xkcd.com/150/"")"
742,743,-16.709423,12.6926,8.209873,5,"=hyperlink(""https://xkcd.com/743/"")"
146,147,-1.8777162,14.185986,9.003862,5,"=hyperlink(""https://xkcd.com/147/"")"
435,436,-9.661172,8.284868,14.356541,5,"=hyperlink(""https://xkcd.com/436/"")"
705,706,-5.1232257,7.1549025,12.095295,5,"=hyperlink(""https://xkcd.com/706/"")"
115,116,-3.0984588,21.951792,4.18997,5,"=hyperlink(""https://xkcd.com/116/"")"
119,120,-1.6905636,17.61325,8.09842,5,"=hyperlink(""https://xkcd.com/120/"")"
470,471,-4.150955,14.349581,14.194229,5,"=hyperlink(""https://xkcd.com/471/"")"
121,122,-11.281695,18.943941,13.945384,5,"=hyperlink(""https://xkcd.com/122/"")"
711,712,-7.2695885,16.07151,14.254169,5,"=hyperlink(""https://xkcd.com/712/"")"
1052,1053,-13.834099,11.155757,16.244587,5,"=hyperlink(""https://xkcd.com/1053/"")"
124,125,-8.782147,12.714761,20.828333,5,"=hyperlink(""https://xkcd.com/125/"")"
181,182,-12.594998,8.566295,7.960798,5,"=hyperlink(""https://xkcd.com/182/"")"
1049,1050,-11.82128,15.625002,10.181255,5,"=hyperlink(""https://xkcd.com/1050/"")"
130,131,-9.91974,5.3205795,12.614012,5,"=hyperlink(""https://xkcd.com/131/"")"
718,719,-8.798085,19.124184,6.3739376,5,"=hyperlink(""https://xkcd.com/719/"")"
132,133,-4.2236767,21.092194,6.054781,5,"=hyperlink(""https://xkcd.com/133/"")"
136,137,-15.8390045,13.689534,17.767181,5,"=hyperlink(""https://xkcd.com/137/"")"
724,725,-4.2320004,8.520619,12.727517,5,"=hyperlink(""https://xkcd.com/725/"")"
893,894,-11.881717,4.815776,5.411929,5,"=hyperlink(""https://xkcd.com/894/"")"
447,448,-2.9369366,13.705076,16.288353,5,"=hyperlink(""https://xkcd.com/448/"")"
440,441,-12.51961,8.974029,10.551998,5,"=hyperlink(""https://xkcd.com/441/"")"
713,714,-13.502708,14.827302,-2.3057325,5,"=hyperlink(""https://xkcd.com/714/"")"
700,701,-12.934528,15.100527,7.7643976,5,"=hyperlink(""https://xkcd.com/701/"")"
793,794,-3.3087757,9.444626,13.517574,5,"=hyperlink(""https://xkcd.com/794/"")"
182,183,-12.815578,15.131541,12.938052,5,"=hyperlink(""https://xkcd.com/183/"")"
316,317,-8.161332,7.5092597,11.302982,5,"=hyperlink(""https://xkcd.com/317/"")"
254,255,-2.0649195,12.636597,6.896596,5,"=hyperlink(""https://xkcd.com/255/"")"
862,863,-16.233406,8.597019,8.026357,5,"=hyperlink(""https://xkcd.com/863/"")"
315,316,-6.4536166,9.745314,7.940167,5,"=hyperlink(""https://xkcd.com/316/"")"
925,926,-5.8366246,6.250306,13.506884,5,"=hyperlink(""https://xkcd.com/926/"")"
262,263,-16.948944,10.944991,8.329935,5,"=hyperlink(""https://xkcd.com/263/"")"
310,311,-6.898128,11.783385,5.2035494,5,"=hyperlink(""https://xkcd.com/311/"")"
266,267,-11.17506,13.699778,10.0971775,5,"=hyperlink(""https://xkcd.com/267/"")"
269,270,-5.7859006,11.602443,4.442797,5,"=hyperlink(""https://xkcd.com/270/"")"
305,306,-5.5983186,6.4290104,-2.0710032,5,"=hyperlink(""https://xkcd.com/306/"")"
274,275,-6.922948,10.781152,13.590607,5,"=hyperlink(""https://xkcd.com/275/"")"
304,305,-8.424,8.290749,6.7618937,5,"=hyperlink(""https://xkcd.com/305/"")"
303,304,-4.3685446,11.815146,5.643379,5,"=hyperlink(""https://xkcd.com/304/"")"
871,872,-2.122596,16.020132,2.790427,5,"=hyperlink(""https://xkcd.com/872/"")"
298,299,-7.052682,8.809942,12.851327,5,"=hyperlink(""https://xkcd.com/299/"")"
282,283,-4.851899,6.2817006,5.240515,5,"=hyperlink(""https://xkcd.com/283/"")"
883,884,-6.6000404,11.466411,-6.8906894,5,"=hyperlink(""https://xkcd.com/884/"")"
857,858,-6.3402185,15.129927,3.5595174,5,"=hyperlink(""https://xkcd.com/858/"")"
333,334,-15.7855625,17.673586,16.768057,5,"=hyperlink(""https://xkcd.com/334/"")"
239,240,-2.3964784,12.610003,8.91793,5,"=hyperlink(""https://xkcd.com/240/"")"
222,223,-11.628952,15.279691,15.845077,5,"=hyperlink(""https://xkcd.com/223/"")"
364,365,-15.77204,13.752965,19.36547,5,"=hyperlink(""https://xkcd.com/365/"")"
360,361,-4.5715456,13.156318,5.9404597,5,"=hyperlink(""https://xkcd.com/361/"")"
978,979,0.30076915,11.875984,9.398897,5,"=hyperlink(""https://xkcd.com/979/"")"
191,192,-12.379488,17.002325,12.552978,5,"=hyperlink(""https://xkcd.com/192/"")"
976,977,-12.306534,12.821687,17.697983,5,"=hyperlink(""https://xkcd.com/977/"")"
970,971,-17.966982,11.24171,9.435049,5,"=hyperlink(""https://xkcd.com/971/"")"
815,816,-10.697357,14.6940155,-0.9297643,5,"=hyperlink(""https://xkcd.com/816/"")"
193,194,-13.01655,11.884288,4.86512,5,"=hyperlink(""https://xkcd.com/194/"")"
988,989,-5.3718424,9.948763,4.024765,5,"=hyperlink(""https://xkcd.com/989/"")"
197,198,-4.3211923,12.868213,9.783855,5,"=hyperlink(""https://xkcd.com/198/"")"
821,822,-6.4603443,8.713716,14.890269,5,"=hyperlink(""https://xkcd.com/822/"")"
199,200,-2.554525,17.038342,4.717559,5,"=hyperlink(""https://xkcd.com/200/"")"
960,961,-5.493147,12.456386,3.117294,5,"=hyperlink(""https://xkcd.com/961/"")"
954,955,-15.993838,9.894456,8.495188,5,"=hyperlink(""https://xkcd.com/955/"")"
829,830,-10.034766,6.260623,7.0868187,5,"=hyperlink(""https://xkcd.com/830/"")"
339,340,-1.183736,11.676032,5.0353703,5,"=hyperlink(""https://xkcd.com/340/"")"
841,842,-16.773895,12.647526,14.206763,5,"=hyperlink(""https://xkcd.com/842/"")"
219,220,-1.1245905,15.149969,5.2044916,5,"=hyperlink(""https://xkcd.com/220/"")"
817,818,-13.650852,12.686769,9.593175,5,"=hyperlink(""https://xkcd.com/818/"")"
472,473,-16.728477,12.780759,12.341089,5,"=hyperlink(""https://xkcd.com/473/"")"
288,289,-7.0670924,4.2090197,6.1039715,5,"=hyperlink(""https://xkcd.com/289/"")"
478,479,-1.7564358,10.08956,7.1876636,5,"=hyperlink(""https://xkcd.com/479/"")"
1103,1104,-2.9039116,16.852459,2.2913249,5,"=hyperlink(""https://xkcd.com/1104/"")"
14,15,-7.6121063,12.048849,-5.0691795,5,"=hyperlink(""https://xkcd.com/15/"")"
71,72,-1.4806297,17.08772,16.542488,5,"=hyperlink(""https://xkcd.com/72/"")"
15,16,-7.4670715,15.474322,12.590956,5,"=hyperlink(""https://xkcd.com/16/"")"
1117,1118,-13.457601,11.212779,19.007893,5,"=hyperlink(""https://xkcd.com/1118/"")"
548,549,-1.6050606,15.1529665,14.290439,5,"=hyperlink(""https://xkcd.com/549/"")"
19,20,-6.0094004,7.066621,14.385722,5,"=hyperlink(""https://xkcd.com/20/"")"
66,67,-4.1176314,16.166328,16.173014,5,"=hyperlink(""https://xkcd.com/67/"")"
62,63,-9.973343,13.760372,16.64683,5,"=hyperlink(""https://xkcd.com/63/"")"
510,511,-8.085869,12.393155,4.477057,5,"=hyperlink(""https://xkcd.com/511/"")"
1172,1173,-6.834216,8.056818,4.8308816,5,"=hyperlink(""https://xkcd.com/1173/"")"
22,23,-10.936438,13.043608,19.560038,5,"=hyperlink(""https://xkcd.com/23/"")"
487,488,-8.660739,11.069452,25.29469,5,"=hyperlink(""https://xkcd.com/488/"")"
61,62,-13.905647,16.05398,7.108387,5,"=hyperlink(""https://xkcd.com/62/"")"
49,50,-6.718942,16.535538,11.006143,5,"=hyperlink(""https://xkcd.com/50/"")"
659,660,-5.297773,6.123262,11.241494,5,"=hyperlink(""https://xkcd.com/660/"")"
524,525,-3.9886703,11.033608,7.9883385,5,"=hyperlink(""https://xkcd.com/525/"")"
567,568,-8.908897,14.863317,8.581566,5,"=hyperlink(""https://xkcd.com/568/"")"
1144,1145,-4.9901814,18.46308,1.4765575,5,"=hyperlink(""https://xkcd.com/1145/"")"
698,699,-11.229273,12.61764,14.766653,5,"=hyperlink(""https://xkcd.com/699/"")"
560,561,-8.6703615,15.431565,9.18642,5,"=hyperlink(""https://xkcd.com/561/"")"
1148,1149,-14.377411,13.089935,-5.7150693,5,"=hyperlink(""https://xkcd.com/1149/"")"
1162,1163,-8.13043,6.0107603,7.8987565,5,"=hyperlink(""https://xkcd.com/1163/"")"
35,36,-10.847492,9.395681,3.0569222,5,"=hyperlink(""https://xkcd.com/36/"")"
31,32,-6.975993,14.023048,-4.56432,5,"=hyperlink(""https://xkcd.com/32/"")"
1153,1154,-17.378838,11.300864,15.736432,5,"=hyperlink(""https://xkcd.com/1154/"")"
59,60,-8.849888,19.138115,9.411223,5,"=hyperlink(""https://xkcd.com/60/"")"
76,77,-0.94466585,18.703194,11.73245,5,"=hyperlink(""https://xkcd.com/77/"")"
556,557,-2.8605049,11.579727,9.329206,5,"=hyperlink(""https://xkcd.com/557/"")"
91,92,-13.059065,17.81097,13.535252,5,"=hyperlink(""https://xkcd.com/92/"")"
692,693,-8.801069,9.670546,0.00075394893,5,"=hyperlink(""https://xkcd.com/693/"")"
585,586,-6.386369,7.2226014,6.746906,5,"=hyperlink(""https://xkcd.com/586/"")"
96,97,-14.7174635,11.654127,13.382378,5,"=hyperlink(""https://xkcd.com/97/"")"
85,86,-5.609683,11.308474,19.02221,5,"=hyperlink(""https://xkcd.com/86/"")"
104,105,-3.5578222,16.79264,13.755717,5,"=hyperlink(""https://xkcd.com/105/"")"
610,611,-7.1613345,10.447711,19.608143,5,"=hyperlink(""https://xkcd.com/611/"")"
113,114,-9.898677,11.706605,18.49252,5,"=hyperlink(""https://xkcd.com/114/"")"
1095,1096,-17.902287,9.641169,5.1411586,5,"=hyperlink(""https://xkcd.com/1096/"")"
103,104,-16.298906,15.733779,17.171896,5,"=hyperlink(""https://xkcd.com/104/"")"
1088,1089,-17.137434,15.553632,12.974785,5,"=hyperlink(""https://xkcd.com/1089/"")"
1177,1178,-5.0078797,13.479472,22.28885,5,"=hyperlink(""https://xkcd.com/1178/"")"
82,83,-8.034768,18.167356,8.011184,5,"=hyperlink(""https://xkcd.com/83/"")"
620,621,-16.074709,10.976747,12.870441,5,"=hyperlink(""https://xkcd.com/621/"")"
78,79,-3.1183035,6.826465,9.6401205,5,"=hyperlink(""https://xkcd.com/79/"")"
615,616,-17.743904,12.1681795,14.332311,5,"=hyperlink(""https://xkcd.com/616/"")"
1785,1786,4.4654636,-1.2652742,16.880514,6,"=hyperlink(""https://xkcd.com/1786/"")"
352,353,-10.958027,-6.306173,17.192453,6,"=hyperlink(""https://xkcd.com/353/"")"
875,876,-9.1615305,-4.378632,17.450577,6,"=hyperlink(""https://xkcd.com/876/"")"
876,877,-4.691344,-9.062522,16.081387,6,"=hyperlink(""https://xkcd.com/877/"")"
1739,1740,-3.3619995,-8.817699,17.250456,6,"=hyperlink(""https://xkcd.com/1740/"")"
1438,1439,0.3634954,0.41151977,23.993359,6,"=hyperlink(""https://xkcd.com/1439/"")"
835,836,-8.294713,4.0314093,23.407024,6,"=hyperlink(""https://xkcd.com/836/"")"
830,831,10.128767,7.211859,20.209253,6,"=hyperlink(""https://xkcd.com/831/"")"
290,291,1.805011,11.273143,19.725887,6,"=hyperlink(""https://xkcd.com/291/"")"
633,634,-4.908483,-0.71831846,15.741748,6,"=hyperlink(""https://xkcd.com/634/"")"
1591,1592,-3.7407072,2.227551,17.03494,6,"=hyperlink(""https://xkcd.com/1592/"")"
1563,1564,-6.1372437,6.490427,27.680058,6,"=hyperlink(""https://xkcd.com/1564/"")"
639,640,4.437647,1.577952,11.128248,6,"=hyperlink(""https://xkcd.com/640/"")"
1768,1769,0.94947064,-4.301436,20.885952,6,"=hyperlink(""https://xkcd.com/1769/"")"
1584,1585,-0.32262605,-9.136323,17.140383,6,"=hyperlink(""https://xkcd.com/1585/"")"
865,866,-7.305088,3.7116623,24.58038,6,"=hyperlink(""https://xkcd.com/866/"")"
613,614,4.840637,13.356696,20.645426,6,"=hyperlink(""https://xkcd.com/614/"")"
1413,1414,-3.856075,4.7748823,17.346943,6,"=hyperlink(""https://xkcd.com/1414/"")"
1421,1422,3.4765425,9.722231,16.724308,6,"=hyperlink(""https://xkcd.com/1422/"")"
1601,1602,-8.976866,-13.431475,18.060589,6,"=hyperlink(""https://xkcd.com/1602/"")"
1592,1593,2.2396986,10.719898,18.528662,6,"=hyperlink(""https://xkcd.com/1593/"")"
1582,1583,-5.8087435,-0.14070809,20.043137,6,"=hyperlink(""https://xkcd.com/1583/"")"
860,861,-4.463551,-2.632046,13.758366,6,"=hyperlink(""https://xkcd.com/861/"")"
1604,1605,5.2345066,1.7274039,23.049967,6,"=hyperlink(""https://xkcd.com/1605/"")"
602,603,3.3168652,2.9336686,12.803183,6,"=hyperlink(""https://xkcd.com/603/"")"
1568,1569,5.5569806,13.793807,19.332132,6,"=hyperlink(""https://xkcd.com/1569/"")"
317,318,-2.031853,-3.1180553,13.398267,6,"=hyperlink(""https://xkcd.com/318/"")"
1759,1760,1.9239165,1.7626687,20.524809,6,"=hyperlink(""https://xkcd.com/1760/"")"
848,849,0.9493666,6.8899026,12.390424,6,"=hyperlink(""https://xkcd.com/849/"")"
1407,1408,6.2141056,-2.6236866,21.266376,6,"=hyperlink(""https://xkcd.com/1408/"")"
847,848,7.8687096,4.8388314,24.013235,6,"=hyperlink(""https://xkcd.com/848/"")"
844,845,-9.429422,-1.3423599,16.862684,6,"=hyperlink(""https://xkcd.com/845/"")"
297,298,2.6443055,-2.1636693,19.647127,6,"=hyperlink(""https://xkcd.com/298/"")"
628,629,-10.236808,-5.1798587,15.903272,6,"=hyperlink(""https://xkcd.com/629/"")"
1730,1731,5.815278,0.65919286,21.608492,6,"=hyperlink(""https://xkcd.com/1731/"")"
1558,1559,4.989285,-2.7478554,15.739699,6,"=hyperlink(""https://xkcd.com/1559/"")"
676,677,6.13223,9.409462,18.442589,6,"=hyperlink(""https://xkcd.com/677/"")"
1492,1493,6.3808417,8.215952,20.902237,6,"=hyperlink(""https://xkcd.com/1493/"")"
432,433,1.0893463,-0.39869964,25.282269,6,"=hyperlink(""https://xkcd.com/433/"")"
433,434,-6.9207544,-2.0382826,20.390703,6,"=hyperlink(""https://xkcd.com/434/"")"
1532,1533,7.2923183,11.339326,19.948053,6,"=hyperlink(""https://xkcd.com/1533/"")"
451,452,2.0188277,9.541875,23.808561,6,"=hyperlink(""https://xkcd.com/452/"")"
1501,1502,-2.117839,3.5158017,16.173113,6,"=hyperlink(""https://xkcd.com/1502/"")"
454,455,8.7982025,-4.27881,18.441189,6,"=hyperlink(""https://xkcd.com/455/"")"
1529,1530,1.4704331,0.939756,19.085896,6,"=hyperlink(""https://xkcd.com/1530/"")"
1535,1536,0.5186754,0.9551637,19.222595,6,"=hyperlink(""https://xkcd.com/1536/"")"
1676,1677,7.04643,0.30973542,18.772388,6,"=hyperlink(""https://xkcd.com/1677/"")"
459,460,-1.9700315,-8.377842,19.21587,6,"=hyperlink(""https://xkcd.com/460/"")"
1657,1658,-5.465899,-12.003098,17.731812,6,"=hyperlink(""https://xkcd.com/1658/"")"
1527,1528,5.39078,14.417599,16.125874,6,"=hyperlink(""https://xkcd.com/1528/"")"
480,481,-1.3322741,-5.4019012,24.114767,6,"=hyperlink(""https://xkcd.com/481/"")"
1512,1513,-0.59673524,-8.538268,15.346752,6,"=hyperlink(""https://xkcd.com/1513/"")"
1659,1660,-7.454265,-3.020862,21.206522,6,"=hyperlink(""https://xkcd.com/1660/"")"
1660,1661,-6.895035,1.8350238,18.320492,6,"=hyperlink(""https://xkcd.com/1661/"")"
479,480,-4.17181,-1.5813876,12.689722,6,"=hyperlink(""https://xkcd.com/480/"")"
1668,1669,7.4463844,2.2389228,14.139806,6,"=hyperlink(""https://xkcd.com/1669/"")"
720,721,-5.9353657,-2.603098,13.281498,6,"=hyperlink(""https://xkcd.com/721/"")"
492,493,-5.924094,4.2657795,14.670009,6,"=hyperlink(""https://xkcd.com/493/"")"
501,502,7.708019,9.194915,20.116634,6,"=hyperlink(""https://xkcd.com/502/"")"
756,757,-0.7668274,4.2266145,16.671553,6,"=hyperlink(""https://xkcd.com/757/"")"
1451,1452,5.395059,-0.90489453,21.997084,6,"=hyperlink(""https://xkcd.com/1452/"")"
1454,1455,-0.75546676,0.36647695,20.035753,6,"=hyperlink(""https://xkcd.com/1455/"")"
359,360,-0.8704554,-1.7942442,25.506802,6,"=hyperlink(""https://xkcd.com/360/"")"
1616,1617,3.3446097,10.4667635,15.938136,6,"=hyperlink(""https://xkcd.com/1617/"")"
546,547,-0.026790062,6.933902,11.65145,6,"=hyperlink(""https://xkcd.com/547/"")"
526,527,-1.6563942,1.1300147,16.578783,6,"=hyperlink(""https://xkcd.com/527/"")"
1623,1624,1.3094636,4.8732924,19.143135,6,"=hyperlink(""https://xkcd.com/1624/"")"
376,377,1.5558668,-1.3890038,25.658827,6,"=hyperlink(""https://xkcd.com/377/"")"
523,524,-0.67833096,-2.2599666,27.122385,6,"=hyperlink(""https://xkcd.com/524/"")"
391,392,1.4188614,-6.1446314,21.1908,6,"=hyperlink(""https://xkcd.com/392/"")"
784,785,-2.0806117,0.43989798,27.395618,6,"=hyperlink(""https://xkcd.com/785/"")"
395,396,-1.868837,-8.434609,17.609106,6,"=hyperlink(""https://xkcd.com/396/"")"
1716,1717,-0.42678523,-0.92587805,24.085382,6,"=hyperlink(""https://xkcd.com/1717/"")"
1474,1475,-4.5508604,-0.64770746,18.930717,6,"=hyperlink(""https://xkcd.com/1475/"")"
515,516,-7.207373,1.4618593,14.516209,6,"=hyperlink(""https://xkcd.com/516/"")"
661,662,-4.066708,-2.7589166,14.6157465,6,"=hyperlink(""https://xkcd.com/662/"")"
514,515,7.1293507,-5.2087016,19.684198,6,"=hyperlink(""https://xkcd.com/515/"")"
665,666,2.5249999,4.7470994,18.862654,6,"=hyperlink(""https://xkcd.com/666/"")"
404,405,7.8957844,-5.200604,19.08865,6,"=hyperlink(""https://xkcd.com/405/"")"
1639,1640,-3.3403265,3.0184386,15.979883,6,"=hyperlink(""https://xkcd.com/1640/"")"
505,506,1.4357128,0.9347916,25.881413,6,"=hyperlink(""https://xkcd.com/506/"")"
1559,1560,4.06469,12.829749,21.5035,6,"=hyperlink(""https://xkcd.com/1560/"")"
1385,1386,-5.9354806,2.8439722,18.199324,6,"=hyperlink(""https://xkcd.com/1386/"")"
599,600,-3.7529993,-9.863896,17.756956,6,"=hyperlink(""https://xkcd.com/600/"")"
145,146,-1.0739526,-2.884257,23.560127,6,"=hyperlink(""https://xkcd.com/146/"")"
1135,1136,4.465574,-1.907606,18.693624,6,"=hyperlink(""https://xkcd.com/1136/"")"
1136,1137,-0.90414685,-4.0213156,17.815445,6,"=hyperlink(""https://xkcd.com/1137/"")"
1231,1232,-3.4963882,5.6903954,19.29186,6,"=hyperlink(""https://xkcd.com/1232/"")"
162,163,-5.9430766,5.415207,16.852009,6,"=hyperlink(""https://xkcd.com/163/"")"
1313,1314,-4.315697,4.005706,18.071003,6,"=hyperlink(""https://xkcd.com/1314/"")"
166,167,0.108321555,11.4493065,23.532162,6,"=hyperlink(""https://xkcd.com/167/"")"
168,169,-0.19624384,-4.6420527,20.034132,6,"=hyperlink(""https://xkcd.com/169/"")"
1138,1139,5.6537585,-3.3090858,20.235306,6,"=hyperlink(""https://xkcd.com/1139/"")"
1320,1321,6.786622,6.8821263,21.834038,6,"=hyperlink(""https://xkcd.com/1321/"")"
1321,1322,1.8414304,10.624122,23.374872,6,"=hyperlink(""https://xkcd.com/1322/"")"
1870,1871,5.7070866,10.83351,22.42973,6,"=hyperlink(""https://xkcd.com/1871/"")"
998,999,-6.720632,4.31452,22.181486,6,"=hyperlink(""https://xkcd.com/999/"")"
1867,1868,9.283637,2.1019835,13.452179,6,"=hyperlink(""https://xkcd.com/1868/"")"
177,178,-1.6861168,-0.22219038,22.092585,6,"=hyperlink(""https://xkcd.com/178/"")"
989,990,3.5842168,7.6819687,22.714895,6,"=hyperlink(""https://xkcd.com/990/"")"
1973,1974,1.9048018,0.017043766,16.009321,6,"=hyperlink(""https://xkcd.com/1974/"")"
1331,1332,-1.6349151,3.6182828,24.081121,6,"=hyperlink(""https://xkcd.com/1332/"")"
1858,1859,-1.8285956,4.7088017,14.025678,6,"=hyperlink(""https://xkcd.com/1859/"")"
983,984,5.3602076,1.8772396,15.021836,6,"=hyperlink(""https://xkcd.com/984/"")"
972,973,7.3681917,0.6734802,22.419008,6,"=hyperlink(""https://xkcd.com/973/"")"
1157,1158,3.9854348,12.879845,19.036537,6,"=hyperlink(""https://xkcd.com/1158/"")"
1880,1881,-0.9022602,2.242481,24.301619,6,"=hyperlink(""https://xkcd.com/1881/"")"
1029,1030,0.2963241,10.0978,17.656456,6,"=hyperlink(""https://xkcd.com/1030/"")"
1960,1961,0.61304975,-3.3884232,22.002234,6,"=hyperlink(""https://xkcd.com/1961/"")"
1031,1032,4.6914415,9.598696,20.5549,6,"=hyperlink(""https://xkcd.com/1032/"")"
1268,1269,-6.77738,0.31634676,20.827044,6,"=hyperlink(""https://xkcd.com/1269/"")"
1269,1270,-3.5071049,1.8462099,20.148926,6,"=hyperlink(""https://xkcd.com/1270/"")"
1925,1926,-2.2031431,-8.111495,16.227207,6,"=hyperlink(""https://xkcd.com/1926/"")"
114,115,-3.118595,6.425523,16.798313,6,"=hyperlink(""https://xkcd.com/115/"")"
1276,1277,-7.1906457,4.560885,17.371565,6,"=hyperlink(""https://xkcd.com/1277/"")"
1907,1908,-0.27618727,5.1093884,10.637351,6,"=hyperlink(""https://xkcd.com/1908/"")"
1258,1259,7.4554214,14.849439,20.809103,6,"=hyperlink(""https://xkcd.com/1259/"")"
1281,1282,7.721598,7.4464927,17.02047,6,"=hyperlink(""https://xkcd.com/1282/"")"
1087,1088,7.2067175,9.546753,22.379711,6,"=hyperlink(""https://xkcd.com/1088/"")"
1283,1284,-0.86027783,-4.1764426,23.684366,6,"=hyperlink(""https://xkcd.com/1284/"")"
965,966,-4.4670672,3.10984,12.671781,6,"=hyperlink(""https://xkcd.com/966/"")"
1902,1903,6.115836,9.650415,21.168098,6,"=hyperlink(""https://xkcd.com/1903/"")"
1900,1901,-4.5166388,6.3673835,20.372242,6,"=hyperlink(""https://xkcd.com/1901/"")"
1255,1256,-5.7177935,8.146359,20.75328,6,"=hyperlink(""https://xkcd.com/1256/"")"
1093,1094,8.023378,-6.4931846,18.770796,6,"=hyperlink(""https://xkcd.com/1094/"")"
1292,1293,4.6015925,8.067024,21.512447,6,"=hyperlink(""https://xkcd.com/1293/"")"
1098,1099,5.788648,11.507784,23.621918,6,"=hyperlink(""https://xkcd.com/1099/"")"
1101,1102,3.6064475,-3.031914,22.21349,6,"=hyperlink(""https://xkcd.com/1102/"")"
1242,1243,1.5831332,-1.2790266,18.026638,6,"=hyperlink(""https://xkcd.com/1243/"")"
1116,1117,8.738596,7.714091,20.280638,6,"=hyperlink(""https://xkcd.com/1117/"")"
1119,1120,6.6222725,0.40467468,20.028393,6,"=hyperlink(""https://xkcd.com/1120/"")"
1957,1958,3.7266695,2.918784,11.043296,6,"=hyperlink(""https://xkcd.com/1958/"")"
137,138,-2.617801,-3.0006173,23.691204,6,"=hyperlink(""https://xkcd.com/138/"")"
